id,key_signature,chord_progressions,pitch_min,pitch_max,num_measures,bpm,time_signature,sample_rhythm,min_velocity,max_velocity,instruments
AP_E01_03141,A- major,"['G#', 'F', 'E-', 'F', 'C', 'B-', 'B-.C', 'C', 'B-', 'E-', 'G#', 'E-', 'E-', 'F', 'B-', 'G#', 'G#.C', 'C', 'E-', 'G#', 'F']",58,75,2,100.0,30/8,"[0.25, 2.75, Fraction(5, 3), Fraction(1, 3), 1.0, 2.0, 0.5, 4.0, 0.25, 0.5, 0.75, 0.5, 1.5, 0.25, 0.25, 4.5, 1.25, 0.75, 4.25]",68,70,[]
AP_E04_07792,A- major,"['B-', 'B-.C', 'C', 'B-', 'G#.B-', 'G#', 'G#.B-', 'B-', 'E-', 'C.E-', 'C', 'B-', 'E-', 'E-.F', 'F', 'E-', 'C', 'C.E-', 'C.E-', 'C', 'B-', 'G#.B-', 'G#']",80,89,2,120.0,12/8,"[1.5, 0.25, 0.75, 0.25, 0.75, 0.25, 0.25, 0.75, 1.0, Fraction(2, 3), 0.25, 0.25, 0.25, 1.75, 0.75, 0.25, 0.25, 0.25, 0.5]",36,65,['Steinway Grand Piano']
AP_E01_02544,C# minor,"['G#', 'B', 'F#.B', 'F#', 'G#', 'B', 'F#.B', 'F#', 'F#', 'G#', 'C#', 'C#', 'E-', 'G#.E-', 'G#', 'C#', 'C#', 'C#', 'C#', 'E-']",54,63,3,120.0,18/8,"[3.5, 0.25, 3.0, 0.25, 1.5, Fraction(1, 3), 1.5, 1.5, 1.0, 0.5, Fraction(4, 3), 1.5, 0.5, Fraction(7, 6), 0.5, 0.25]",63,63,['Steinway Grand Piano']
AP_E02_04893,A major,"['B', 'A', 'B.C#', 'B', 'C#', 'E.F#.C#', 'E.F#', 'E', 'A', 'E.F#', 'E', 'B', 'A', 'B', 'D', 'B', 'A', 'B.C#', 'B', 'A.B', 'A', 'A', 'B.C#', 'B', 'B.C#', 'C#', 'B', 'A']",76,86,2,120.0,48/8,"[1.5, 0.5, Fraction(1, 3), Fraction(1, 3), 1.0, 0.25, 6.25, 0.25, 1.25, 0.25, 0.5, 2.0, 0.25, 0.5, 0.25, 6.0, 0.25, 1.5, Fraction(1, 3), Fraction(1, 3), 0.25, 0.25, 1.75, 0.5, Fraction(1, 3)]",65,103,['Steinway Grand Piano']
AP_E01_03304,A- major,"['E-', 'G#', 'F', 'E-', 'B-.C', 'B-.C', 'B-', 'G#', 'F', 'F', 'E-', 'F', 'C', 'B-', 'B-.C', 'C', 'B-', 'E-', 'E-', 'G#', 'E-']",58,68,3,120.0,30/8,"[Fraction(20, 3), Fraction(1, 3), 1.0, Fraction(1, 3), 0.25, Fraction(1, 3), Fraction(8, 3), 2.0, 2.5, 0.25, 0.75, 7.0, 0.25, 1.0, 1.0, 1.0, 3.0, Fraction(1, 3), 4.5]",75,103,['AP_E01_03304']
AP_E01_02547,C# minor,"['F#', 'F#', 'F#', 'G#', 'G#.E-', 'E-', 'C#.E-', 'C#', 'B', 'B', 'G#', 'C#', 'C#', 'C#', 'C#.E-', 'E-', 'F#', 'G#', 'G#', 'G#', 'C#', 'G#.B', 'G#', 'F#', 'F#.G#', 'G#', 'G#', 'G#', 'C#']",42,63,2,120.0,18/8,"[1.0, 1.0, 1.0, 1.0, 0.25, 1.0, 1.0, 0.5, 0.5, 0.75, 0.75, 0.75, 0.75, 0.25, 1.0, 0.25, 0.75, Fraction(2, 3), 1.0, Fraction(4, 3), Fraction(1, 3), 1.0, 0.5, 0.25]",63,63,['Steinway Grand Piano']
AP_E01_03859,A major,"['E', 'E', 'B', 'A', 'A', 'E', 'E', 'D', 'E', 'A', 'A', 'A.B', 'B']",50,64,3,120.0,18/8,"[4.0, 2.0, 2.0, 1.0, 1.0, 2.0, 2.75, 1.0, 1.75, Fraction(1, 3), Fraction(11, 3), 1.75]",65,74,['Steinway Grand Piano']
AP_E01_02972,E major,"['F#', 'E', 'F#', 'C#', 'B', 'C#', 'B', 'E', 'A', 'E.A', 'E']",59,69,2,120.18,30/8,"[3.0, 1.5, 0.5, 1.0, 5.0, 0.5, 0.25, 2.75, 0.5, 3.75]",68,96,['Steinway Grand Piano']
AP_E01_03482,A major,"['C#', 'F#', 'E', 'E', 'F#', 'C#', 'B', 'B', 'B.C#', 'C#', 'C#', 'C#.E', 'E', 'E', 'E', 'E', 'F#', 'E', 'E', 'E', 'B.E', 'B', 'C#', 'C#.E', 'E', 'C#', 'B', 'B.C#', 'C#', 'E', 'E', 'C#', 'B', 'C#', 'E', 'E', 'C#', 'B', 'C#', 'B']",59,66,7,120.0,12/8,"[2.75, 2.5, 0.5, 0.5, 0.5, 0.75, 1.75, 1.0, Fraction(4, 3), Fraction(5, 12), 1.0, 1.75, 0.75, 1.75, 0.25, 0.75, 1.75, 1.0, 0.75, 1.5, 1.25, 1.0, Fraction(5, 3), Fraction(2, 3), 1.0, 0.25, Fraction(2, 3), 1.0, 1.5, 0.75, 1.5, 0.25, 0.75, 1.5, 0.75, Fraction(4, 3)]",68,68,['Steinway Grand Piano']
AP_E01_02692,E minor,"['F#', 'F#', 'E', 'E', 'E.F#', 'F#', 'F#.B', 'B', 'B', 'B', 'C#', 'F#.C#', 'F#', 'A', 'A', 'B', 'B', 'A.B', 'A', 'A.B', 'B', 'F#', 'F#', 'E', 'E', 'E', 'A', 'E', 'E', 'E']",64,73,12,120.0,4/4,"[4.0, 0.5, 3.5, 0.5, 1.5, 2.25, 4.0, Fraction(2, 3), 0.5, 1.5, 1.0, 3.25, 0.75, 2.5, 0.75, 0.25, 0.5, Fraction(7, 12), Fraction(10, 3), 4.0, Fraction(5, 3), 0.25, 2.0, 4.0, 2.5]",60,74,['Steinway Grand Piano']
AP_E01_02601,E minor,"['F#', 'E', 'E', 'E', 'E', 'B', 'B']",35,52,2,120.0,60/8,"[11.0, 9.5, 9.5, 1.5, 11.0, 5.5, 11.0]",51,62,['Steinway Grand Piano']
AP_E01_06966,A major,"['E', 'E.F#', 'A', 'C#', 'B', 'B', 'C#', 'B', 'A', 'B', 'B.C#', 'C#', 'B', 'B.E', 'E', 'E', 'E.F#', 'F#', 'D', 'D.E', 'E', 'B', 'A', 'A.B', 'B', 'A']",64,78,3,120.0,30/8,"[7.0, 0.25, 3.75, 0.25, 3.5, 2.0, 0.25, 4.0, 3.0, 0.5, 0.75, 0.5, Fraction(7, 3), Fraction(11, 12), 0.75, Fraction(17, 3), 0.5, 0.5, Fraction(1, 3), 0.25, 0.25]",65,101,['Steinway Grand Piano']
AP_E01_03002,D major,"['A', 'B', 'D', 'A', 'B', 'E', 'D.E', 'D', 'D', 'E', 'D', 'D.E', 'E', 'A', 'A', 'A', 'G.A', 'G', 'A', 'B', 'D', 'D.E', 'E', 'A', 'A']",43,59,4,120.0,18/8,"[1.5, 0.75, 2.25, 1.5, 0.5, 1.0, 0.75, 0.25, Fraction(1, 3), 2.0, 0.5, Fraction(7, 3), Fraction(10, 3), Fraction(4, 3), 0.25, 2.0, 1.75, Fraction(1, 3), 1.75, 0.5, 0.5, 1.75]",55,85,['Steinway Grand Piano']
AP_E01_02835,E- minor,"['B-', 'G#', 'G#.C', 'C', 'C', 'B-', 'G#', 'G#', 'B-', 'E-', 'E-', 'E-.G#', 'G#', 'F.G#', 'F', 'E-', 'B-', 'G#', 'G#', 'B-', 'E-', 'E-', 'E-.G#', 'G#', 'F.G#', 'F', 'F', 'E-', 'E-', 'F', 'G#', 'G#', 'G#', 'B-', 'F', 'B-', 'B-', 'E-', 'E-', 'E-']",56,70,15,120.0,4/4,"[3.5, 0.25, Fraction(1, 3), 1.0, 0.25, 2.5, 0.75, 2.0, 0.75, 0.25, 1.0, Fraction(31, 12), Fraction(1, 3), 0.75, 2.75, 0.25, Fraction(7, 3), Fraction(4, 3), Fraction(7, 3), Fraction(1, 3), 1.5, 0.25, Fraction(11, 3), Fraction(2, 3), Fraction(7, 3), 1.0, 4.0, Fraction(11, 3), Fraction(1, 3), 1.75, 2.0, 2.0, 0.5, 4.0, 1.25]",64,68,['Steinway Grand Piano']
AP_E01_03854,A major,"['A', 'B', 'E', 'E', 'E', 'E', 'D', 'B', 'B.E', 'E', 'D.E', 'D', 'B', 'B', 'E', 'E']",57,64,3,120.0,18/8,"[3.0, 1.25, 2.25, Fraction(8, 3), 0.25, 2.25, 0.25, 1.5, Fraction(11, 3), Fraction(13, 12), 0.75, 4.0, 1.75]",60,60,['Steinway Grand Piano']
AP_E05_05499,A- major,"['C#', 'E-', 'E-', 'E-', 'E-', 'E-']",49,51,1,120.0,48/8,"[1.25, 1.5, 2.0, 3.0, 4.25]",71,73,[]
AP_E01_06909,D major,"['E', 'F#', 'E', 'E.F#', 'F#', 'E', 'E.F#', 'A', 'B', 'B.D', 'D', 'D', 'B', 'A.B', 'A', 'F#', 'E', 'E', 'F#', 'E', 'A']",64,74,2,120.0,60/8,"[Fraction(8, 3), 0.75, 0.25, 4.5, Fraction(1, 3), 7.75, Fraction(1, 3), 0.25, 3.75, Fraction(1, 3), Fraction(11, 3), Fraction(4, 3), 0.25, Fraction(4, 3), 1.0, 0.25, 0.25, Fraction(35, 3)]",80,127,['Classic Electric Piano']
AP_E01_02868,D major,"['E', 'A', 'E', 'E', 'D', 'A', 'A', 'A', 'A', 'E', 'A', 'E', 'D.E', 'D', 'A', 'A', 'D', 'D.E', 'D.E', 'D', 'E', 'E', 'D.E', 'D', 'A']",40,57,5,120.0,18/8,"[5.0, 2.25, 1.75, Fraction(7, 12), Fraction(7, 3), 2.5, Fraction(11, 3), 0.75, 2.25, Fraction(7, 3), 1.0, 2.25, Fraction(1, 3), 2.25, 4.25, 0.75, 0.25, 1.5, 1.5, Fraction(7, 3), Fraction(4, 3)]",57,57,['Steinway Grand Piano']
AP_E01_02937,A major,"['E', 'F#', 'B', 'A.B', 'A', 'A', 'B', 'A', 'B', 'E.B', 'E', 'E.A', 'A', 'A.B', 'E', 'E', 'F#', 'A', 'E', 'F#', 'B', 'A.B', 'A', 'B', 'A', 'B', 'E', 'A', 'A', 'B', 'B.E', 'E', 'E', 'E.F#', 'F#', 'B', 'A', 'A.B', 'B', 'E', 'A', 'A', 'B', 'B']",64,78,4,43.13,18/8,"[1.0, 0.25, 1.0, 1.0, 0.75, 0.75, 0.25, 1.5, 0.25, 0.5, 1.0, 1.0, 0.25, 0.75, 0.75, 0.25, 1.0, 1.0, 0.5, 0.25, 1.0, 1.25, 0.75, 1.0, Fraction(1, 3), Fraction(2, 3), 1.0, 0.75, 1.0, 1.75, 1.75, 0.25, 1.0, Fraction(1, 3), 0.25, 0.25, 0.5]",54,67,['Steinway Grand Piano']
AP_E01_03160,E- minor,"['F', 'B-', 'G#', 'F', 'G#', 'B-', 'E-', 'B-']",46,58,2,100.0,60/8,"[Fraction(22, 3), Fraction(22, 3), 3.25, 3.75, Fraction(10, 3), 3.0, Fraction(11, 3), 3.5]",70,70,[]
AP_E01_00042,A- major,"['G#', 'B-', 'E-', 'E-', 'C#', 'B-', 'E-', 'C#', 'B-', 'E-', 'E-']",56,63,2,89.0,18/8,"[2.25, 0.75, 1.5, 2.75, 0.25, 1.5, 2.75, 0.25, 1.5, 3.0, 1.5]",42,127,['Steinway Grand Piano']
AP_E05_05438,E- minor,"['G#', 'B-', 'G#.B-', 'G#', 'E-', 'B-', 'B-', 'E-.B-', 'E-', 'E-.G#', 'G#', 'E-', 'E-', 'C#', 'E-', 'B-.E-', 'B-', 'B-', 'E-']",46,58,2,120.0,48/8,"[3.75, 2.75, 0.25, 1.25, 4.0, 3.75, Fraction(8, 3), 4.0, 0.25, 1.5, 0.25, Fraction(16, 3), 4.0, 4.25, 3.75, 2.5]",78,102,['Steinway Grand Piano']
AM_E01_06955,D major,"['D', 'E', 'B.E', 'B', 'A', 'E', 'F#', 'A.F#', 'A', 'A', 'B', 'F#', 'E', 'E.F#', 'A', 'B', 'C#', 'B', 'E', 'F#', 'D', 'E', 'B', 'A', 'A', 'A.C#', 'C#', 'B', 'A', 'F#', 'E', 'A', 'A.C#', 'C#', 'A', 'A.B', 'B', 'F#']",64,78,5,120.0,30/8,"[4.0, Fraction(1, 3), Fraction(1, 3), 3.75, Fraction(2, 3), 4.0, Fraction(5, 3), 2.0, 0.5, 0.25, 3.25, 0.25, 5.75, 0.25, 0.5, 0.5, Fraction(10, 3), Fraction(1, 3), Fraction(17, 3), Fraction(1, 3), 1.25, 3.5, 2.5, Fraction(1, 3), 0.75, 0.25, Fraction(1, 3), 2.25, Fraction(20, 3), Fraction(1, 3), Fraction(1, 12), 6.0, 3.0, 1.0]",91,127,['Classic Electric Piano']
AP_E05_05453,E- major,"['E-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-']",39,46,1,120.0,48/8,"[3.0, 5.5, 4.0, 4.5, Fraction(14, 3)]",65,90,['Steinway Grand Piano']
AP_E05_04270,E- minor,"['B-', 'C', 'B-', 'G#.B-', 'G#', 'E-', 'G#', 'G#', 'F', 'E-.F', 'E-', 'E-', 'B-', 'B-', 'G#']",39,60,2,120.0,30/8,"[3.75, 0.25, 1.75, 1.75, 1.75, 0.75, 1.0, 1.75, 0.25, 1.75, Fraction(1, 3), 1.5, 1.5]",65,122,['Classic Electric Piano']
AP_E05_05445,E- major,"['B-', 'E-', 'B-', 'B-']",34,46,1,120.0,48/8,"[8.5, 4.0, Fraction(13, 3), Fraction(14, 3)]",62,88,['Steinway Grand Piano']
AP_E05_04285,E- minor,"['G#', 'B-', 'F', 'E-', 'B-', 'G#', 'G#.B-', 'B-', 'E-', 'G#', 'B-', 'E-.B-', 'E-', 'B-', 'G#', 'B-']",63,70,1,95.0,30/8,"[1.0, 0.25, 1.5, 1.0, Fraction(2, 3), 1.0, 0.5, 1.5, 1.0, Fraction(2, 3), 1.5, 1.5, 1.5, 1.5]",67,100,['Classic Electric Piano']
AP_E01_02697,C major,"['C.G', 'G', 'C']",48,55,8,120.0,4/4,"[0.25, 2.25, 0.5]",61,100,['Steinway Grand Piano']
AP_E01_03525,D major,"['E', 'A', 'F#', 'E', 'F#', 'E', 'A', 'F#.A', 'F#', 'E', 'F#', 'E.F#', 'E', 'A', 'A.B', 'B', 'C#', 'B', 'C#', 'B', 'A', 'F#.A', 'F#', 'E', 'A', 'F#', 'E', 'A', 'A', 'B', 'A', 'B', 'C#', 'B', 'A.B', 'A', 'B.C#', 'A']",64,73,2,120.0,60/8,"[2.75, 0.25, 0.75, 0.25, 0.25, 2.0, 0.25, Fraction(1, 3), 0.25, Fraction(20, 3), 0.25, 0.25, 0.25, 2.75, 1.25, 2.0, 0.25, Fraction(1, 3), 0.5, 4.0, Fraction(1, 3), 0.25, 0.25, 0.25, 0.25, 0.25, Fraction(1, 3), 1.0, 0.25, 0.25, 2.5, 3.75, 2.25]",58,58,['Steinway Grand Piano']
AP_E01_03550,A major,"['A', 'A', 'E', 'B', 'E', 'E', 'B', 'B.E', 'E']",52,64,2,120.0,60/8,"[8.0, 4.0, 4.0, 8.25, 5.75, 2.25, 4.0, 4.5]",78,78,['Steinway Grand Piano']
AP_E01_02675,A major,"['A', 'B', 'F#.B', 'F#', 'E', 'B', 'B.C#', 'C#', 'B', 'E', 'B', 'E', 'F#', 'B', 'C#', 'B', 'F#', 'E', 'F#']",59,78,2,120.0,60/8,"[3.0, 0.5, Fraction(1, 3), 2.0, Fraction(11, 3), 1.0, Fraction(1, 3), 18.75, 1.75, Fraction(26, 3), Fraction(1, 3), 0.5, 2.5, 1.5, 0.25, 3.5, Fraction(4, 3)]",52,57,['Steinway Grand Piano']
AP_E01_02655,B minor,"['F#', 'F#', 'E', 'F#', 'C#.F#', 'C#', 'B', 'E', 'E', 'B.C#', 'B', 'E', 'B.C#', 'B', 'F#']",47,54,2,120.0,60/8,"[8.0, 4.5, 3.0, 1.75, 5.0, 1.25, 4.5, 0.25, 3.0, 0.25, 2.0, 1.75, 0.5, 6.0]",61,61,['Classic Electric Piano']
AP_E01_04100,C# minor,"['E-', 'G#', 'F#', 'F#.G#', 'G#', 'F#', 'F#', 'F#', 'F#.G#', 'G#', 'B', 'C#', 'E-', 'G#', 'C#', 'C#', 'E-', 'G#', 'G#', 'G#.B', 'B', 'B.C#', 'C#', 'E-']",66,75,4,120.0,18/8,"[0.25, 2.75, Fraction(2, 3), 1.0, Fraction(7, 3), Fraction(5, 3), 0.5, 0.75, Fraction(1, 12), 0.25, 3.75, Fraction(1, 3), Fraction(8, 3), Fraction(1, 3), Fraction(10, 3), 0.25, 4.5, Fraction(1, 3), 0.5, 1.5, Fraction(5, 6)]",65,78,['Steinway Grand Piano']
AP_E01_02984,A minor,"['G', 'E', 'G', 'D.G', 'D', 'G', 'E.G', 'E', 'G', 'E', 'D', 'E', 'B', 'A.B', 'A', 'G', 'E', 'G', 'E', 'D', 'E', 'B', 'A', 'E', 'G', 'E.G', 'E', 'D', 'B.D', 'B', 'A', 'A.B', 'D']",69,79,3,120.0,18/8,"[Fraction(1, 3), 3.75, 0.25, 0.25, 0.5, Fraction(1, 3), Fraction(4, 3), 0.75, Fraction(4, 3), Fraction(1, 3), 1.0, 0.25, 1.5, 0.5, Fraction(1, 3), Fraction(4, 3), 0.25, 0.5, 0.75, 0.25, 1.0, 0.5, Fraction(11, 3), Fraction(1, 3), Fraction(1, 3), 1.0, 0.25, Fraction(1, 3)]",42,98,['Steinway Grand Piano']
AP_E01_03564,A major,"['A', 'B', 'C#', 'B', 'C#', 'E', 'D.E', 'D', 'E', 'D.E', 'D', 'D', 'E', 'D.E', 'E']",69,76,2,120.0,60/8,"[Fraction(25, 3), 3.0, 1.0, 3.0, Fraction(4, 3), 7.75, 2.75, Fraction(4, 3), 1.5, 1.75, 1.0, 0.25, Fraction(23, 3)]",64,64,['Steinway Grand Piano']
AP_E01_03235,B- minor,"['G#', 'G#', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'B-', 'B-', 'F', 'F', 'E-', 'E-', 'E-.F', 'F', 'B-.F', 'B-', 'B-']",41,58,13,120.0,4/4,"[4.0, 0.75, 0.25, 3.0, 1.75, 2.0, 4.0, Fraction(11, 3), Fraction(8, 3), 2.25, 2.25, 1.75, 3.25, 0.5, 2.75, 1.25, Fraction(5, 12), 0.25, 3.5, 1.5]",51,51,['Classic Electric Piano']
AP_E01_02553,C# minor,"['C#', 'E-', 'G#', 'F#', 'G#', 'G#', 'F#', 'F#', 'F#.G#', 'G#', 'E-.G#', 'E-', 'C#.E-', 'C#', 'E-', 'C#', 'E-', 'G#', 'F#', 'F#.G#', 'G#', 'F#', 'F#', 'C#', 'C#', 'E-', 'F#', 'B', 'G#']",61,75,3,120.0,18/8,"[3.75, 0.75, 0.75, 0.5, 2.25, 0.5, 0.25, Fraction(17, 12), 0.5, 1.0, Fraction(2, 3), Fraction(2, 3), 1.5, 0.5, Fraction(1, 3), 0.5, 0.25, 0.5, 0.5, 1.0, 0.75, 0.25, 3.5, 0.25, 2.5]",59,62,['Steinway Grand Piano']
AP_E01_05112,A major,"['B', 'A', 'C#', 'B', 'A', 'F#', 'E', 'F#', 'E.F#', 'E', 'A', 'A', 'C#', 'B', 'E', 'A', 'F#', 'E', 'E', 'F#', 'E', 'D', 'B.D', 'B', 'A.B', 'C#', 'B', 'A', 'B.C#', 'B', 'A', 'F#.A', 'F#', 'E', 'F#', 'F#.A', 'A', 'F#', 'E', 'E', 'E.F#', 'F#', 'E.F#', 'E', 'D', 'B.D', 'B', 'A', 'C#', 'B.C#', 'B', 'A', 'B', 'E', 'E', 'A', 'E', 'D.E', 'D']",64,81,7,120.0,18/8,"[5.25, 1.25, 0.25, 0.5, 0.25, 0.25, 4.75, Fraction(2, 3), 3.25, Fraction(1, 3), 1.25, 0.25, 0.5, 2.75, 0.25, 2.0, 0.5, 0.5, Fraction(1, 3), 0.25, 0.25, Fraction(2, 3), Fraction(1, 3), 3.75, 0.25, 1.25, 1.5, Fraction(2, 3), 0.25, 1.25, Fraction(1, 3), 1.75, 0.25, 1.75, 0.75, 0.5, 0.25, 0.5, Fraction(2, 3), 1.5, 0.75, 1.0, 0.25, 1.0, 0.25, Fraction(17, 12), 0.25, 4.0, Fraction(1, 3), 0.25]",61,84,['Steinway Grand Piano']
AP_E01_02821,A- major,"['B-', 'B-', 'G#', 'G#', 'G#', 'G#', 'G#', 'G#', 'E-', 'E-', 'E-', 'E-', 'E-', 'E-', 'E-', 'E-', 'E-', 'E-']",44,56,12,120.0,4/4,"[4.0, 0.5, 0.25, 3.0, 1.75, 2.0, 4.0, 3.25, Fraction(2, 3), 4.0, 4.0, Fraction(2, 3), 2.75, 4.0, 2.5, 1.0, 4.0, Fraction(11, 3)]",61,61,['Steinway Grand Piano']
AP_E05_04294,E- minor,"['E-', 'F', 'B-', 'G#.B-', 'G#', 'E-', 'E-', 'G#', 'B-', 'B-', 'G#.B-', 'G#', 'G#.B-', 'B-', 'F', 'B-', 'E-', 'E-.G#', 'G#', 'G#.B-', 'B-', 'B-', 'G#']",56,70,2,120.0,30/8,"[1.5, 0.25, Fraction(2, 3), Fraction(1, 3), 1.75, 1.5, 0.25, Fraction(4, 3), Fraction(1, 3), 1.5, 0.5, 1.75, 0.5, 1.0, 0.25, 2.0, 1.25, Fraction(5, 3)]",55,95,['Classic Electric Piano']
AP_E01_02287,G major,"['A', 'G', 'C', 'A', 'G.A', 'G', 'A', 'A.D', 'D', 'D', 'E', 'A.E', 'A', 'G', 'A', 'G', 'C', 'D', 'A']",67,76,1,120.0,60/8,"[1.75, 0.5, 0.75, 0.5, 2.5, 1.5, Fraction(22, 3), Fraction(20, 3), 0.75, Fraction(5, 3), 0.5, 0.25, 1.25, 1.5, 0.75, Fraction(4, 3)]",63,70,['Steinway Piano 2']
AP_E01_02691,A major,"['C#', 'C#', 'C#', 'C#', 'B', 'B', 'B', 'A', 'F#', 'E', 'E', 'F#', 'B', 'B', 'E', 'C#', 'C#', 'C#', 'C#', 'C#', 'C#', 'B', 'B', 'A.B', 'A', 'A']",64,76,13,120.0,4/4,"[Fraction(11, 3), Fraction(1, 3), 4.0, Fraction(17, 12), 2.5, 4.0, 1.5, 1.5, 0.25, 0.5, 2.5, 1.5, 4.0, 0.75, 0.5, 2.75, 4.0, 2.5, Fraction(5, 3), Fraction(10, 3), 0.5, 2.75, Fraction(4, 3), Fraction(1, 6)]",50,50,['Steinway Grand Piano']
AP_E01_03536,A minor,"['A', 'B', 'A', 'E', 'E', 'A', 'A', 'E', 'D.E', 'D.E', 'D']",50,59,2,120.0,60/8,"[8.25, Fraction(13, 3), 4.0, 4.5, 4.0, 4.75, 3.5, 4.25, Fraction(1, 3), 3.75]",51,51,['Steinway Grand Piano']
AP_E01_02796,E major,"['G#', 'B', 'C#.B', 'C#', 'E', 'C#', 'B', 'B', 'E', 'C#', 'E', 'F#', 'C#', 'F#', 'G#', 'F#.G#', 'F#', 'F#', 'C#', 'G#', 'F#.G#', 'F#', 'E', 'G#', 'G#.B', 'B', 'E', 'G#', 'F#', 'G#', 'E', 'B', 'B', 'G#.C#', 'F#.G#', 'F#', 'G#', 'G#.E', 'E', 'B', 'B.C#', 'C#', 'B', 'E', 'E', 'E']",59,76,7,120.0,12/8,"[2.5, Fraction(1, 3), Fraction(1, 3), 0.75, Fraction(2, 3), 1.25, Fraction(1, 3), 0.25, 0.75, 0.75, Fraction(1, 3), 0.75, 1.25, 0.25, 0.75, 1.0, Fraction(1, 3), 1.0, 0.25, Fraction(2, 3), 1.25, 0.25, Fraction(1, 12), 1.25, Fraction(1, 3), 1.75, 0.5, Fraction(1, 3), Fraction(2, 3), Fraction(16, 3), Fraction(1, 3), 0.25, 1.75, Fraction(2, 3), 1.75, Fraction(1, 3), Fraction(2, 3), 0.25, 2.5, 1.25]",78,78,['Steinway Grand Piano']
AP_E05_04306,E- minor,"['E-', 'G#', 'G#', 'E-', 'E-', 'E-.G#', 'G#', 'B-', 'E-.B-', 'E-', 'E-.E-', 'E-', 'B-', 'B-', 'G#.B-', 'G#', 'G#', 'E-', 'E-', 'F', 'E-', 'F', 'B-.F', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-.E-', 'E-', 'G#', 'G#', 'B-', 'B-', 'B-']",39,58,12,120.0,4/4,"[2.0, 2.0, 3.5, 0.5, 1.5, Fraction(8, 3), 0.75, 2.0, 1.25, 4.0, 3.0, 1.25, 2.75, 1.25, 1.0, Fraction(2, 3), 1.5, Fraction(1, 3), 0.5, 3.75, Fraction(1, 3), Fraction(1, 3), 1.75, 2.0, 1.0, 1.75, 1.0, 2.75]",76,83,[]
AP_E01_00076,F# major,"['B-.C#', 'G#.B-.C#', 'G#.B-.C#', 'B-', 'C#', 'B-.C#', 'G#.B-.C#', 'G#', 'B-.C#', 'F.G#', 'E-']",75,85,1,50.0,6/8,"[Fraction(1, 3), 0.25, Fraction(1, 3), 0.25, 0.25, 0.25, 0.25, Fraction(1, 3), 0.25, 0.5]",68,109,['Steinway Grand Piano']
AP_E01_03362,D major,"['D', 'B', 'A.B', 'A', 'D', 'D', 'A.B', 'A', 'G', 'E.G', 'E', 'E', 'D', 'A.B', 'A', 'A', 'G', 'A']",55,67,4,120.0,4/4,"[2.25, 0.25, Fraction(1, 3), Fraction(4, 3), 0.25, Fraction(1, 3), 1.0, 0.5, 2.0, 1.0, 0.25, 1.0, 1.75, 0.75, Fraction(1, 3), Fraction(1, 3)]",68,77,['Classic Electric Piano']
AP_E04_00090,C# major,"['B-', 'E-', 'E-', 'G#', 'G#', 'F', 'G#', 'G#', 'F', 'G#', 'F', 'G#', 'F', 'G#', 'F', 'E-', 'F', 'G#', 'F', 'G#', 'G#', 'F', 'G#', 'F']",70,80,4,87.0,18/8,"[1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.0, 0.5, 1.5, 1.5, 1.5, 2.25, 0.75, 1.5, 1.5, 1.5, 3.0, 1.5, 1.5, 1.5, 1.5]",80,80,['Steinway Grand Piano']
AP_E01_03830,A minor,"['B', 'D', 'A.D', 'A', 'A', 'E', 'A.E', 'A', 'B', 'E', 'D', 'E', 'B', 'A.B', 'A', 'B', 'B.D', 'D', 'A', 'A', 'A', 'A', 'D', 'A.D', 'A', 'A.B', 'B', 'D', 'A.D', 'A', 'A', 'A']",69,76,4,100.0,12/8,"[Fraction(4, 3), 0.25, Fraction(4, 3), 0.25, 1.25, 0.75, 0.75, 0.75, 1.0, Fraction(1, 3), 0.25, 1.5, 0.75, 0.75, 0.25, Fraction(1, 3), 0.25, 1.25, 0.25, 1.5, 0.75, 0.75, Fraction(7, 6), 0.25]",66,70,[]
AP_E01_02417,E- minor,"['B-', 'B-', 'G#', 'B-', 'B-', 'B-.E-', 'E-']",46,63,2,120.0,18/8,"[2.5, 2.25, 2.25, 1.75, Fraction(7, 12), Fraction(11, 3)]",52,52,['Steinway Piano 2']
